azimuth_deg,horizon_altitude_deg,distance_m,x,y,z,valid_samples,status
113.6,0.015229745964193913,933.0,344830.84742668155,4193417.499352624,100.09,18,OK
113.7,0.03892681168706021,968.5,344862.7002216494,4193401.738578309,100.5,19,OK
113.8,0.038275937733380574,970.0,344863.3918778143,4193399.586062538,100.49000000000001,22,OK
113.9,0.543933213287249,636.0,344557.346515529,4193533.354950808,105.88,31,OK
114.0,0.5364976475613645,632.0,344553.2417292301,4193533.967441576,105.76,47,OK
114.1,0.5505306262719016,631.5,344552.3357829227,4193533.164314269,105.91,49,OK
114.2,0.5583229312958286,635.0,344555.07727376936,4193530.7238735105,106.03,52,OK
114.3,0.5494487854306568,639.0,344558.26769377006,4193528.067324851,105.97,24,OK
114.4,0.019497118439686257,934.5,344826.91488102335,4193404.978910329,100.16,15,OK
114.5,0.023776215160438288,935.0,344826.6947882696,4193403.2868181164,100.23,16,OK
114.6,0.02074555182552254,933.5,344824.65290779545,4193402.426880425,100.18,12,OK
114.7,0.01953893531245775,932.5,344823.06487554364,4193401.3639536803,100.16,9,OK
114.8,0.021347891164758975,934.0,344823.74516494974,4193399.2567549953,100.19,9,OK
114.9,0.026811484609995644,936.0,344824.87419737683,4193396.9354786878,100.28,10,OK
115.0,0.02434994006761319,936.5,344824.6382425598,4193395.2429978796,100.24000000000001,9,OK
115.1,0.02710895150706274,968.0,344852.47159744275,4193380.3999587824,100.3,16,OK
115.2,0.02832200659420956,967.0,344850.84875973465,4193379.2964250566,100.32000000000001,11,OK
115.3,0.027772576604919812,965.5,344848.7727016975,4193378.4109828994,100.31,10,OK
115.4,0.4483291848595257,628.5,344543.6272315646,4193521.439268656,104.76,23,OK
115.5,0.50462878918128,626.5,344541.3506806452,4193521.3097978495,105.36,46,OK
115.6,0.5335707891453669,650.5,344562.5230584265,4193509.953220404,105.9,56,OK
115.7,0.7005177442859122,634.5,344547.61437002884,4193515.868310829,107.60000000000001,60,OK
115.8,0.7005177442859122,634.5,344547.1332604547,4193514.8708674484,107.60000000000001,53,OK
115.9,0.7023234871724855,634.5,344546.65041074704,4193513.8742652806,107.62,28,OK
116.0,0.012476592101170851,771.5,344669.3006067198,4193452.8216602523,100.01,27,OK
116.1,0.011749166821774295,770.5,344667.8112471235,4193452.051869626,100.0,29,OK
116.2,0.006569418338836191,767.5,344664.52679872507,4193452.169257982,99.93,33,OK
116.3,0.00880899274172413,767.5,344663.93433531927,4193450.9678610424,99.96000000000001,24,OK
116.4,0.0035879940156986825,766.5,344662.4440642235,4193450.2121351548,99.89,20,OK
116.5,0.00583429606602373,766.0,344661.4007209871,4193449.2374751577,99.92,13,OK
116.6,-0.016172489146982157,786.5,344679.13330727414,4193438.862477415,99.62,3,OK
116.7,-0.01180905362555574,786.0,344678.0709112257,4193437.860267088,99.68,8,OK
116.8,-0.013300805719466107,784.0,344675.66828166647,4193437.5370080993,99.66,9,OK
116.9,-0.028024309895799702,781.0,344672.37487062166,4193437.6734920274,99.46000000000001,13,OK
117.0,-0.02365287173739502,780.0,344670.8660888669,4193436.912410203,99.52,9,OK
117.1,-0.03545129935949859,779.0,344669.3567747921,4193436.155517265,99.36,1,OK
117.2,0.0,,,,,0,NO_VALID_DSM
117.3,0.0,,,,,0,NO_VALID_DSM
117.4,0.0,,,,,0,NO_VALID_DSM
117.5,0.0,,,,,0,NO_VALID_DSM
117.6,0.0,,,,,0,NO_VALID_DSM
117.7,0.0,,,,,0,NO_VALID_DSM
117.8,0.0,,,,,0,NO_VALID_DSM
117.9,0.0,,,,,0,NO_VALID_DSM
118.0,0.0,,,,,0,NO_VALID_DSM
118.1,0.0,,,,,0,NO_VALID_DSM
118.2,0.0,,,,,0,NO_VALID_DSM
118.3,0.0,,,,,0,NO_VALID_DSM
118.4,0.0,,,,,0,NO_VALID_DSM
118.5,0.0,,,,,0,NO_VALID_DSM
118.6,0.02817618787341354,911.0,344775.7234906149,4193354.936717416,100.29,14,OK
118.7,0.04140649792021648,910.5,344774.5225820539,4193353.7815055777,100.5,27,OK
118.8,0.016855398975347463,911.0,344774.1963855199,4193352.1474028933,100.11,27,OK
118.9,0.03503675724187437,912.5,344774.7423808875,4193350.0298252795,100.4,19,OK
119.0,0.027486910735490172,913.0,344774.40879261825,4193348.393816715,100.28,10,OK
119.1,-0.040983918673824615,911.5,344772.3243812968,4193347.730300744,99.19,2,OK
119.2,-0.07059917182998067,975.5,344827.4164863767,4193315.11790251,98.64,7,OK
119.3,0.03567635986184211,992.5,344841.4097528889,4193305.3129166393,100.46000000000001,12,OK
119.4,0.04025409916461278,993.5,344841.4319213479,4193303.312120783,100.54,31,OK
119.5,0.04140751135210755,993.5,344840.5793839163,4193301.8021930372,100.56,24,OK
119.6,0.01331645004461438,981.0,344828.8555258446,4193306.4680288807,100.07000000000001,10,OK
119.7,0.017458222665119552,978.0,344825.40262112056,4193306.466422273,100.14,11,OK
119.8,0.015076298595828826,980.5,344826.72502702824,4193303.7420312124,100.10000000000001,9,OK
119.9,0.012771451663583061,978.0,344823.706020459,4193303.5039905207,100.06,1,OK
120.0,0.0,,,,,0,NO_VALID_DSM
120.1,0.0,,,,,0,NO_VALID_DSM
120.2,0.026681713391023452,983.5,344825.89526772144,4193296.304882489,100.3,15,OK
120.3,0.027264283465396652,983.5,344825.0305240218,4193294.822081978,100.31,27,OK
120.4,0.02442594021986449,980.5,344821.5756526577,4193294.858894279,100.26,26,OK
120.5,0.02157017479764269,977.5,344818.12350433157,4193294.906250206,100.21000000000001,12,OK
120.6,-0.004454963408886304,926.0,344772.9281170056,4193319.652649015,99.77,3,OK
120.7,0.0,,,,,0,NO_VALID_DSM
120.8,0.007287457964962377,770.5,344637.70960058505,4193396.495972617,99.94,2,OK
120.9,0.00950597499725621,771.5,344637.8780747658,4193394.827924037,99.97,9,OK
121.0,0.011711168223798876,773.0,344638.4713234427,4193392.9005680946,100.0,13,OK
121.1,0.017033021028459716,901.5,344747.8057767672,4193325.370204027,100.11,13,OK
121.2,0.020222038988477152,901.0,344746.5641984046,4193324.2826645547,100.16,13,OK
121.3,0.022753064877909016,901.5,344746.1756353647,4193322.6785206404,100.2,14,OK
121.4,0.021291849987334494,775.0,344637.3828678884,4193387.2425353234,100.13,17,OK
121.5,0.04524133338193339,770.0,344632.41392655263,4193388.7011051686,100.45,18,OK
121.6,0.02492403121477157,777.0,344637.67282782914,4193383.887951061,100.18,33,OK
121.7,0.037961976437709696,812.0,344666.73962085234,4193364.3420193293,100.38,41,OK
121.8,0.05683852014761712,814.5,344668.1185984378,4193361.819504568,100.65,50,OK
121.9,0.03235692259839844,811.0,344664.39703866723,4193362.46151054,100.3,28,OK
122.0,0.04227374451766463,810.5,344663.2239819348,4193361.525436339,100.44,29,OK
122.1,0.05028676833051175,772.5,344630.2826842677,4193380.519597322,100.52,32,OK
122.2,0.031149885792873686,916.0,344750.99394017283,4193302.9103311193,100.34,36,OK
122.3,0.0523424524004736,775.0,344630.9589207469,4193376.901929223,100.55,39,OK
122.4,0.03238320854063956,916.5,344749.7075437226,4193299.9397424017,100.36,34,OK
122.5,0.05132671077475477,801.5,344651.859243819,4193360.37936391,100.56,43,OK
122.6,0.04486501518713696,802.0,344651.52782239974,4193358.930830424,100.47,44,OK
122.7,0.04338210122903954,803.0,344651.6141579021,4193357.2120226566,100.45,46,OK
122.8,0.042855371806515136,799.5,344647.9139994948,4193357.929285879,100.44,43,OK
122.9,0.034427880969354833,795.5,344643.79860223713,4193358.929725064,100.32000000000001,49,OK
123.0,0.04949088072967935,796.5,344643.8821073685,4193357.2200086103,100.53,43,OK
123.1,0.03387376460068712,910.0,344738.2050321246,4193294.072215477,100.38,39,OK
123.2,0.036634678447038944,794.5,344640.69024704315,4193355.986018935,100.35000000000001,37,OK
123.3,0.02958765917140657,945.0,344765.718956493,4193272.198436992,100.33,40,OK
123.4,0.03487005155232917,884.0,344713.88651112485,4193304.400025765,100.38,42,OK
123.5,0.03616633565849677,884.0,344713.0360667074,4193303.112704984,100.4,47,OK
123.6,0.036105071413308515,885.5,344713.43275864876,4193300.996783145,100.4,42,OK
123.7,0.03351689486431374,885.5,344712.5763751465,4193299.710259495,100.36,41,OK
123.8,0.046493298557674055,872.5,344700.91494944185,4193305.657075476,100.55,42,OK
123.9,0.043816340301781505,873.5,344700.8967310308,4193303.8346473062,100.51,40,OK
124.0,0.04439603512610139,875.0,344701.28887598566,4193301.731209463,100.52,33,OK
124.1,0.04769733316179785,874.5,344700.0197626274,4193300.7461992544,100.57000000000001,35,OK
124.2,0.04767007755542984,875.0,344699.5765024902,4193299.2020443794,100.57000000000001,27,OK
124.3,0.04163405568957601,878.0,344701.19530256727,4193296.2491290327,100.48,28,OK
124.4,0.042334844205126246,877.0,344699.5055379901,4193295.5489379964,100.49000000000001,27,OK
124.5,0.04030596004341498,878.5,344699.8758567044,4193293.4371208614,100.46000000000001,33,OK
124.6,0.037002840521761234,879.5,344699.82943612605,4193291.6064262255,100.41,27,OK
124.7,0.012405209585919156,914.5,344727.7317255226,4193270.4188758223,100.04,27,OK
124.8,0.012391659384718859,915.5,344727.6431009619,4193268.536728785,100.04,34,OK
124.9,0.02921665410545279,957.0,344760.7663452112,4193243.4813991124,100.33,43,OK
125.0,0.03138191759101999,964.0,344765.5435706946,4193238.0973153575,100.37,59,OK
125.1,0.02917093164997138,958.5,344760.07750415185,4193239.882465916,100.33,45,OK
125.2,0.033390121513301146,957.5,344758.29724015587,4193239.0910572675,100.4,35,OK
125.3,0.029079914718200494,961.5,344760.5972928621,4193235.414894155,100.33,36,OK
125.4,0.030644513121058103,968.5,344765.3322701631,4193229.991184586,100.36,37,OK
125.5,0.028839956720998573,969.5,344765.16599504644,4193228.033484438,100.33,33,OK
125.6,0.2607487378457504,628.0,344486.50827793754,4193425.451774741,102.7,42,OK
125.7,0.2592501738704185,625.0,344483.4332043074,4193426.3117429023,102.67,58,OK
125.8,0.25904294234394787,625.5,344483.2014187778,4193425.1339742956,102.67,66,OK
125.9,0.25949265942607636,620.0,344478.1068170764,4193427.474138824,102.65,69,OK
126.0,0.26117765342837224,616.0,344474.235468535,4193428.9492845875,102.65,75,OK
126.1,0.39555496264539797,624.0,344480.0666875524,4193423.366473011,104.15,73,OK
126.2,0.39931098051778585,621.0,344477.0033538413,4193424.258880408,104.17,76,OK
126.3,0.3961216977288592,626.0,344480.3921046876,4193420.4247500715,104.17,72,OK
126.4,0.3956206087121304,621.0,344475.720048158,4193422.511871419,104.13,53,OK
126.5,0.738552734340766,999.0,344778.9340037566,4193196.7970360355,112.72,52,OK
126.6,0.7399981613383505,995.5,344775.08579655277,4193197.4831369715,112.7,56,OK
126.7,0.7439662527926153,992.5,344771.6433269119,4193197.8820416266,112.73,56,OK
126.8,0.7441088012582758,990.0,344768.60505723924,4193197.9916374693,112.7,58,OK
126.9,0.7463702746676923,987.0,344765.1697579268,4193198.4102376034,112.7,51,OK
127.0,0.7496303264659524,985.0,344762.5369773966,4193198.237202195,112.73,45,OK
127.1,0.752886835972421,981.5,344758.70962614194,4193198.976360028,112.74000000000001,47,OK
127.2,0.7559794978902923,979.0,344755.6837897457,4193199.1224665497,112.76,47,OK
127.3,0.7520664343761154,978.0,344753.8540642761,4193198.3683445402,112.68,50,OK
127.4,0.7487781284737766,980.0,344754.4073281247,4193195.796677071,112.65,50,OK
127.5,0.7415914171614886,981.0,344754.1606268257,4193193.8300381424,112.54,49,OK
127.6,0.7406300149022522,981.5,344753.51328495314,4193192.167521631,112.53,47,OK
127.7,0.7348378224287468,983.0,344753.653732907,4193189.8939194973,112.45,56,OK
127.8,0.7261538421017413,984.5,344753.78860968386,4193187.6180056785,112.32000000000001,49,OK
127.9,0.7236731980300447,985.5,344753.5233656046,4193185.6469353023,112.29,42,OK
128.0,0.7208976221261914,988.5,344754.8296299402,4193182.4436316406,112.28,38,OK
128.1,0.7199539638241701,989.0,344754.15973671974,4193180.7765194857,112.27,37,OK
128.2,0.7257463460675752,989.0,344753.09346735047,4193179.4190969914,112.37,38,OK
128.3,0.7303670345987827,1000.0,344760.6573705331,4193171.245968205,112.59,33,OK
128.4,0.7369966421412043,998.0,344758.0070704112,4193171.119515282,112.68,25,OK
128.5,0.7434508692044376,995.5,344754.96742014657,4193171.3116792273,112.76,12,OK
128.6,0.7456978224875644,992.5,344751.54006887565,4193171.824500266,112.76,6,OK
128.7,0.0,,,,,0,NO_VALID_DSM
128.8,0.0,,,,,0,NO_VALID_DSM
128.9,0.0,,,,,0,NO_VALID_DSM
129.0,0.9726742931622311,1000.0,344753.026961457,4193161.7046089503,116.82000000000001,12,OK
129.1,0.959500010181472,1000.0,344751.9274070665,4193160.3491925686,116.59,23,OK
129.2,0.9589272129574741,1000.0,344750.8254887042,4193158.995697335,116.58,37,OK
129.3,0.9514808316428155,1000.0,344749.7212097265,4193157.644127372,116.45,41,OK
129.4,0.9394519940312293,1000.0,344748.6145734973,4193156.2944867974,116.24000000000001,47,OK
129.5,0.9394519940312293,1000.0,344747.50558338774,4193154.9467797223,116.24000000000001,53,OK
129.6,0.9255945581797912,999.5,344746.0089861544,4193153.919722246,115.99000000000001,68,OK
129.7,1.2600702581953338,735.5,344541.774372737,4193321.2112702173,116.02,71,OK
129.8,1.2677735722243193,736.0,344541.33767336485,4193319.904261179,116.13,66,OK
129.9,1.2746013570854842,737.0,344541.2817168879,4193318.2766215336,116.24000000000001,61,OK
130.0,1.2818875028168244,727.0,344532.7953101475,4193323.7184077576,116.11,59,OK
130.1,1.2876943453634992,725.5,344530.8314763663,4193323.713306608,116.15,49,OK
130.2,1.2735674987449126,734.0,344536.5072850178,4193317.2590572108,116.16,45,OK
130.3,1.2725188603743665,722.0,344526.5275340403,4193324.0427791933,115.88,50,OK
130.4,1.2767109050092282,729.5,344531.42319534806,4193318.2215321744,116.10000000000001,54,OK
130.5,1.270311818738133,721.0,344524.1337011976,4193322.7729571536,115.83,39,OK
130.6,1.286807801820638,726.0,344527.1119691251,4193318.562918265,116.15,34,OK
130.7,1.8408558801741801,714.0,344517.1889160451,4193325.426739665,122.79,24,OK
130.8,2.0784622125300385,712.5,344515.23997715185,4193325.462819657,125.7,13,OK
130.9,2.0771556508690505,713.5,344515.18245025113,4193323.8674294124,125.72,13,OK
131.0,2.073450196105729,714.5,344515.12099506916,4193322.270823786,125.71000000000001,6,OK
131.1,2.07375374697615,715.5,344515.0556071918,4193320.673011634,125.75,13,OK
131.2,1.322813520033771,704.5,344505.95730331703,4193326.978275346,116.11,17,OK
131.3,1.3238617519383316,710.0,344509.2785347875,4193322.4238157477,116.25,18,OK
131.4,1.3416692804041364,701.0,344501.70885981095,4193327.445382408,116.26,20,OK
131.5,1.3386768721732518,700.0,344500.15000455227,4193327.190966249,116.2,20,OK
131.6,1.3302050711834554,698.0,344497.84406716796,4193327.6045035687,116.05,23,OK
131.7,1.321626252660655,706.0,344503.00755669345,4193321.372369614,116.13,21,OK
131.8,1.3204989752196579,704.0,344500.69610377675,4193321.7861409443,116.07000000000001,20,OK
131.9,1.3363562094269419,693.5,344492.0610573113,4193327.883122781,116.02,21,OK
132.0,1.3461205283033466,694.0,344491.6235088813,4193326.648359187,116.15,27,OK
132.1,1.345506696062351,699.0,344494.52211284195,4193322.396793348,116.26,33,OK
132.2,1.3500411705962925,697.5,344492.59220591,4193322.4998889472,116.28,28,OK
132.3,0.9886299170188323,686.0,344483.26793115534,4193329.338415732,111.68,22,OK
132.4,0.9898452571396696,684.0,344480.9844529881,4193329.8021668927,111.66,21,OK
132.5,0.9928595537051568,682.5,344479.0727823729,4193329.9346833024,111.67,23,OK
132.6,0.9838473218793673,690.5,344484.1560386562,4193323.6421429343,111.7,26,OK
132.7,0.9847030641264284,683.5,344478.195125785,4193327.502865645,111.59,25,OK
132.8,0.9864733330030647,687.5,344480.32028184575,4193323.90910332,111.68,24,OK
132.9,0.9718036981896834,685.5,344478.03915711876,4193324.390844329,111.47,25,OK
133.0,0.16012179976145421,786.5,344551.09068632347,4193254.6332898107,102.04,20,OK
133.1,0.16054409908170023,788.0,344551.24887397717,4193252.6052663396,102.05,28,OK
133.2,0.15961444561059454,789.0,344551.0372470355,4193250.917333422,102.04,32,OK
133.3,0.16148596930568393,790.5,344551.18536492804,4193248.885592011,102.07000000000001,39,OK
133.4,0.16417747603614674,791.5,344550.9648520735,4193247.1952351984,102.11,42,OK
133.5,1.4939902220100243,333.5,344217.7933527326,4193561.458749006,108.54,52,OK
133.6,1.5237428186653614,333.0,344217.03022985865,4193561.381691936,108.7,67,OK
133.7,1.5260330785854166,332.5,344216.2675760149,4193561.306598317,108.7,79,OK
133.8,1.5254621946541385,333.0,344216.22715595673,4193560.541323101,108.71000000000001,88,OK
133.9,1.5289071623449222,331.5,344214.743693522,4193561.1622939263,108.69,90,OK
134.0,1.53411842941494,330.0,344213.26313411177,4193561.7877377486,108.68,85,OK
134.1,1.536404841477622,331.0,344213.58080455963,4193560.677864328,108.72,87,OK
134.2,1.5399204983504489,329.5,344212.10304522084,4193561.3090986093,108.7,86,OK
134.3,1.5422596736311274,329.0,344211.3439093885,4193561.246371093,108.7,86,OK
134.4,1.5458235965421139,327.5,344209.87080257974,4193561.8852559817,108.68,93,OK
134.5,1.551687856951631,327.0,344209.11389687343,4193561.8276705737,108.7,94,OK
134.6,1.5570760343511638,325.5,344207.6454779701,4193562.47418125,108.69,97,OK
134.7,1.5850743799699039,323.0,344205.469230061,4193563.828510992,108.78,94,OK
134.8,1.5875306030348912,322.5,344204.71756253304,4193563.7804672867,108.78,112,OK
134.9,1.572214274718413,322.0,344203.9664277473,4193563.7343542413,108.68,115,OK
135.0,1.5728773728075727,321.5,344203.21583015146,4193563.6901698485,108.67,133,OK
135.1,1.5693157734574388,321.5,344202.8187099732,4193563.2937421715,108.65,139,OK
135.2,1.5704362406491192,322.0,344202.77321560826,4193562.5432228353,108.67,137,OK
135.3,1.5639733516952623,321.5,344202.02239695354,4193562.50296915,108.62,139,OK
135.4,1.777408128087731,332.5,344209.3468901209,4193554.276339708,110.16,125,OK
135.5,1.7800832266681417,332.0,344208.5828757475,4193554.2258508806,110.16,112,OK
135.6,1.778947432148107,333.5,344209.2187240612,4193552.7483613426,110.2,116,OK
135.7,1.5440753788052388,327.5,344204.61200597865,4193556.635629712,108.67,117,OK
135.8,1.543999923750011,329.0,344205.2483188391,4193555.161410083,108.71000000000001,119,OK
135.9,1.5416581115470032,329.5,344205.1842664772,4193554.402384887,108.71000000000001,130,OK
136.0,1.539977182728108,328.0,344203.7289455105,4193555.081545489,108.66,136,OK
136.1,1.539377262227736,328.5,344203.6635005886,4193554.323959813,108.67,137,OK
136.2,1.54112016584668,328.5,344203.25003261643,4193553.9267650694,108.68,142,OK
136.3,1.5400343879392606,326.5,344201.45410721656,4193554.9762268607,108.62,153,OK
136.4,1.5465223457448594,325.5,344200.35216148593,4193555.307059102,108.63,164,OK
136.5,1.5883797079852606,318.0,344194.7777550706,4193560.355950018,108.66,169,OK
136.6,1.5933877905236484,317.0,344193.687740925,4193560.700829302,108.66,173,OK
136.7,1.5897757034976008,317.0,344193.28541787795,4193560.3210358224,108.64,174,OK
136.8,1.5905819133600736,319.0,344194.25152679125,4193558.4840078526,108.7,166,OK
136.9,1.5919804411400402,318.0,344193.1620600305,4193558.8333960343,108.68,169,OK
137.0,1.5869924629272478,319.0,344193.43847685994,4193557.7231691834,108.68,172,OK
137.1,1.583403000034131,319.0,344193.0309571979,4193557.3438152866,108.66,160,OK
137.2,1.5869924629272478,319.0,344192.62277605943,4193556.9651732235,108.68,162,OK
137.3,1.5876849967996263,318.5,344191.87485485297,4193556.9547014446,108.67,162,OK
137.4,1.5851977330364686,319.0,344191.80443432875,4193556.2100292086,108.67,164,OK
137.5,1.5876849967996263,318.5,344191.0564811256,4193556.202168226,108.67,158,OK
137.6,1.5894825398355024,318.5,344190.6463104454,4193555.8269740106,108.68,161,OK
137.7,1.5919804411400402,318.0,344189.8989792961,4193555.8223117967,108.68,149,OK
137.8,1.5926830079230152,317.5,344189.15228711005,4193555.819540679,108.67,141,OK
137.9,1.5962893964544804,317.5,344188.7414515194,4193555.44767049,108.69,142,OK
138.0,1.5951938292876902,317.0,344187.99540221575,4193555.4480903237,108.67,157,OK
138.1,1.5951938292876902,317.0,344187.5839200843,4193555.0782398446,108.67,176,OK
138.2,1.5930776165144693,318.5,344188.17159177444,4193553.5908941007,108.7,185,OK
138.3,1.5926830079230152,317.5,344187.0916376028,4193553.9673771244,108.67,194,OK
138.4,1.5901800761331377,318.0,344187.0095356234,4193553.225207221,108.67,217,OK
138.5,1.5887871897029524,319.0,344187.2567953808,4193552.1081250682,108.69,237,OK
138.6,1.5827182481882567,319.5,344187.1701409709,4193551.364513253,108.67,250,OK
138.7,1.5845101737185594,319.5,344186.75153291353,4193550.9961093455,108.68,273,OK
138.8,1.5838247625691846,320.0,344186.661627238,4193550.252229153,108.69,295,OK
138.9,1.575326104000614,321.0,344186.8984538999,4193549.1311510713,108.67,322,OK
139.0,1.5746581679249476,321.5,344186.80397782044,4193548.3858699584,108.68,319,OK
139.1,1.5757703337668818,322.0,344186.707542017,4193547.6401829277,108.7,316,OK
139.2,1.5243111179802435,332.5,344193.1433508267,4193539.3241439955,108.69,313,OK
139.3,1.527180011902192,331.5,344192.0516208698,4193539.70346755,108.68,317,OK
139.4,1.5266098185976198,333.5,344192.91420145816,4193537.808019004,108.73,320,OK
139.5,1.5289071623449222,331.5,344191.17302802147,4193538.9504224034,108.69,317,OK
139.6,1.53121559110394,331.0,344190.4086872519,4193538.955820205,108.69,314,OK
139.7,1.5300547794457915,332.0,344190.6152067975,4193537.819114541,108.71000000000001,307,OK
139.8,1.5358534193002797,330.0,344188.8820369489,4193538.9723105505,108.69,308,OK
139.9,1.5346750941501648,331.0,344189.08592145104,4193537.836016296,108.71000000000001,295,OK
140.0,1.5375884063683312,330.0,344188.0009111966,4193538.2303337706,108.7,293,OK
140.1,1.5375884063683312,330.0,344187.5593784178,4193537.8604999008,108.7,278,OK
140.2,1.5381828823205812,329.5,344186.7971459803,4193537.875578976,108.69,272,OK
140.3,1.5358534193002797,330.0,344186.67437978013,4193537.1231468343,108.69,258,OK
140.4,1.5393233906159165,330.0,344186.2309166171,4193536.755629884,108.71000000000001,264,OK
140.5,1.5387791648578526,329.0,344185.1507344714,4193537.1605120655,108.68,267,OK
140.6,1.5577087111021681,325.0,344182.1684167907,4193539.886588613,108.68,280,OK
140.7,1.5642811462809794,324.0,344181.0964027313,4193540.3007720485,108.69,259,OK
140.8,1.5660482152348583,324.0,344180.6584940634,4193539.94298566,108.7,265,OK
140.9,1.5678152812088193,324.0,344180.2199616077,4193539.58596411,108.71000000000001,280,OK
141.0,1.568278523856887,325.0,344180.41012709116,4193538.4525625263,108.74000000000001,280,OK
141.1,1.5678152812088193,324.0,344179.34103067836,4193538.8742198776,108.71000000000001,277,OK
141.2,1.5702372765247994,323.5,344178.5873329764,4193538.9091683445,108.71000000000001,272,OK
141.3,1.571553232328043,322.5,344177.5217566683,4193539.3361936333,108.69,280,OK
141.4,1.5697779537795837,322.5,344177.0821699388,4193538.9846476447,108.68,286,OK
141.5,1.5713494042035694,324.0,344177.57574227056,4193537.4599571796,108.73,290,OK
141.6,1.5697779537795837,322.5,344176.20115913975,4193538.2838600124,108.68,287,OK
141.7,1.5733285078582557,322.5,344175.75973775395,4193537.934620503,108.7,293,OK
141.8,1.5775483587392258,322.0,344175.00850330514,4193537.9790803976,108.71000000000001,287,OK
141.9,1.571553232328043,322.5,344174.8750697329,4193537.2384554176,108.69,295,OK
142.0,1.570894236091998,323.0,344174.7396565302,4193536.497526585,108.7,300,OK
142.1,1.5684674834762438,323.5,344174.602262232,4193535.756298556,108.7,289,OK
142.2,1.5654007440902389,324.5,344174.7693389104,4193534.619698484,108.71000000000001,287,OK
142.3,1.568929429747273,324.5,344174.3215245403,4193534.272963552,108.73,286,OK
142.4,1.559957777303312,326.0,344174.7883234318,4193532.738576266,108.72,310,OK
142.5,1.5564452979483283,326.0,344174.33722585684,4193532.391811065,108.7,321,OK
142.6,1.5540629373719772,326.5,344174.18921166967,4193531.648626395,108.7,344,OK
142.7,1.555189610591956,327.0,344174.0392068869,4193530.9051717604,108.72,371,OK
142.8,1.5469594035352223,328.0,344174.18950967485,4193529.763186888,108.7,381,OK
142.9,1.5129409688150117,335.0,344177.9556758947,4193523.8343838435,108.69,384,OK
143.0,1.5084402517930906,336.0,344178.09084777907,4193522.683468624,108.69,403,OK
143.1,1.5084402517930906,336.0,344177.6221957095,4193522.330954748,108.69,433,OK
143.2,1.50745356368144,338.5,344178.6504880975,4193519.9774309336,108.75,443,OK
143.3,1.5040706262270407,338.5,344178.17711225123,4193519.6239444236,108.73,449,OK
143.4,1.4622934161618866,347.0,344182.77103161305,4193512.4473361084,108.7,439,OK
143.5,1.4612166075836914,350.0,344184.068975363,4193509.675098784,108.77,433,OK
143.6,1.4606433150297815,347.0,344181.7973536515,4193511.7268523173,108.69,435,OK
143.7,1.4639435148677502,347.0,344181.3095730433,4193511.3678860595,108.71000000000001,436,OK
143.8,1.4613839641711923,348.0,344181.41177233175,4193510.202811374,108.72,437,OK
143.9,1.4634857611103749,347.5,344180.62673418026,4193510.248515345,108.72,431,OK
144.0,1.4601903084243704,347.5,344180.13637517166,4193509.8915944546,108.7,422,OK
144.1,1.4724321334067239,348.5,344180.2317663224,4193508.7254883046,108.8,409,OK
144.2,1.4724321334067239,348.5,344179.738749733,4193508.3692590822,108.8,412,OK
144.3,1.4627501103900882,346.5,344178.0780297349,4193509.638057932,108.69,404,OK
144.4,1.4757180940178787,348.5,344178.7508550998,4193507.659384775,108.82000000000001,406,OK
144.5,1.4665178547599795,346.0,344176.804222676,4193509.3410306484,108.7,417,OK
144.6,1.4622934161618866,347.0,344176.8915668029,4193508.175654882,108.7,432,OK
144.7,1.4585425784563177,347.5,344176.68652447325,4193507.417187447,108.69,453,OK
144.8,1.4560021854599219,348.5,344176.7676621852,4193506.25000293,108.7,462,OK
144.9,1.4539171184366124,349.0,344176.5578329631,4193505.4907486187,108.7,474,OK
145.0,1.450199700409888,349.5,344176.3459645047,4193504.7313605207,108.69,470,OK
145.1,1.4488988501730413,351.0,344176.7042015794,4193503.151691568,108.72,446,OK
145.2,1.4456362159908902,351.0,344176.20146225725,4193502.801627594,108.7,400,OK
145.3,1.450964870012589,350.5,344175.4134729625,4193502.8635136187,108.72,371,OK
145.4,1.4530367889757625,350.0,344174.6263107686,4193502.9272710127,108.72,352,OK
145.5,1.4444302956182573,350.5,344174.40638604213,4193502.168770888,108.68,363,OK
145.6,1.4546727574475249,350.0,344173.6194511987,4193502.2352756024,108.73,357,OK
145.7,1.4481288693525476,350.0,344173.1151171281,4193501.890596926,108.69,359,OK
145.8,1.4476975875241083,350.5,344172.89122393716,4193501.1332587167,108.7,367,OK
145.9,1.451400818134239,350.0,344172.1046480971,4193501.203882882,108.71000000000001,379,OK
146.0,1.4497648449256124,350.0,344171.59851621476,4193500.8618496056,108.7,396,OK
146.1,1.4476975875241083,350.5,344171.3706606974,4193500.105694074,108.7,397,OK
146.2,1.4472675342554389,351.0,344171.1407610406,4193499.3494512844,108.71000000000001,390,OK
146.3,1.4476975875241083,350.5,344170.3539718205,4193499.425080193,108.7,382,OK
146.4,1.4423735724315228,351.0,344170.1214337844,4193498.669644511,108.68,370,OK
146.5,2.1106057776186256,372.5,344181.47752702876,4193480.4025312797,113.57000000000001,369,OK
146.6,2.113440042541794,372.0,344180.6598353116,4193480.461594866,113.57000000000001,363,OK
146.7,2.1168867433119347,369.5,344178.7449312503,4193482.1941799745,113.5,367,OK
146.8,2.1213031438502417,369.0,344177.93182946875,4193482.2589683337,113.51,380,OK
